symbol,code,year,quarter,as_of_date,name,revenue,gross_profit,operating_income,pretax_income,tax_expense,net_income_parent,eps,source_endpoint,current_assets,current_liabilities,assets,liabilities,equity,book_value_per_share,source_endpoint_balance,tax_rate,nopat,invested_capital_proxy,roic_proxy,roe,roa,debt_to_equity,gross_margin,operating_margin,net_margin,revenue_growth,pe,pb,eva_like_score
5533.TW,5533,115.0,1.0,2026-06-04,皇鼎,342424.0,98049.0,55259.0,55252.0,10291.0,44961.0,0.16,t187ap06_L_ci,7952595.0,1447555.0,11738889.0,2290417.0,9448472.0,33.12,t187ap07_L_ci,0.18625570115108955,44966.69621009194,10291334.0,0.004369374875025137,0.004758547202129614,0.0038300898832930442,0.242411365562601,0.2863379903277808,0.16137595495642829,0.1313021283554891,,,,43.570035078970236
5534.TW,5534,115.0,1.0,2026-06-04,長虹,876904.0,220727.0,75512.0,73421.0,16768.0,55886.0,0.19,t187ap06_L_ci,47065267.0,23481895.0,47558140.0,24893053.0,22665087.0,71.61,t187ap07_L_ci,0.22838152572152381,58266.45422971629,24076245.0,0.0024200806325785557,0.00246573066320019,0.001175109034962259,1.0982994682526477,0.25171170390373404,0.0861120487533413,0.06373103555235236,,,,27.259644190683048
5538.TW,5538,115.0,1.0,2026-06-04,東明-KY,3164547.0,521693.0,303683.0,283264.0,56625.0,225974.0,1.12,t187ap06_L_ci,11275781.0,4984369.0,14701660.0,6800925.0,7900735.0,39.17,t187ap07_L_ci,0.19990185833709895,242976.2039546148,9717291.0,0.025004520699710937,0.028601642758553477,0.015370645219655468,0.8607964955159235,0.16485550696513593,0.09596413009508153,0.07140800879241167,,,,48.24350633879546
5546.TW,5546,115.0,1.0,2026-06-04,永固-KY,198123.0,-2562.0,-5031.0,-22273.0,4975.0,-23325.0,-0.28,t187ap06_L_ci,2391680.0,1985443.0,4563009.0,2628261.0,1934748.0,23.2,t187ap07_L_ci,0.0,-5031.0,2577566.0,-0.0019518413883485427,-0.012055833627945345,-0.005111758490943147,1.3584513331968815,-0.012931360821307976,-0.02539331627322421,-0.11772989506518677,,,,10.133016461747644
5607.TW,5607,115.0,1.0,2026-06-04,遠雄港,1214027.0,623213.0,537027.0,447750.0,84390.0,363360.0,0.98,t187ap06_L_ci,1402675.0,2902177.0,27156231.0,15739732.0,11416499.0,30.81,t187ap07_L_ci,0.18847571189279733,435810.4538693467,24254054.0,0.017968561209163084,0.031827620709291,0.013380354586024842,1.3786829044525821,0.5133436076792361,0.4423517763608223,0.2993014158663687,,,,64.89264869658477
5608.TW,5608,115.0,1.0,2026-06-04,四維航,768625.0,88536.0,9188.0,-74001.0,-7798.0,-41753.0,-0.11,t187ap06_L_ci,2021604.0,3457460.0,17703610.0,7965748.0,9737862.0,24.86,t187ap07_L_ci,0.10537695436548154,8219.796543289955,14246150.0,0.0005769837144274035,-0.004287696827085863,-0.0023584455373790994,0.8180181645622007,0.11518751016425435,0.011953813628232232,-0.05432167832167832,,,,14.432648326279788
5706.TW,5706,115.0,1.0,2026-06-04,鳳凰,714091.0,106822.0,52127.0,65677.0,10926.0,52162.0,0.62,t187ap06_L_ci,2017734.0,1295625.0,3352941.0,1390352.0,1962589.0,22.79,t187ap07_L_ci,0.16635960838649755,43455.17269363704,2057316.0,0.021122264491034454,0.026578157729407432,0.01555708853809238,0.7084274904220904,0.1495915786643439,0.0729976991727945,0.07304671253383672,,,,44.39509412931908
5871.TW,5871,115.0,1.0,2026-06-04,中租-KY,23998243.0,15986738.0,7424734.0,8474061.0,2576665.0,5571575.0,3.26,t187ap06_L_ci,707553971.0,629698737.0,976037955.0,772337009.0,203700946.0,102.3,t187ap07_L_ci,0.3040649577575616,5167132.569928869,346339218.0,0.014919282314510708,0.02735173846468047,0.005708358954135139,3.7915239185978056,0.6661628520054572,0.30938656634154427,0.23216595481594215,,,,48.41929034126297
5876.TW,5876,115.0,1.0,2026-06-04,上海商銀,9109948.0,,7800182.0,7800182.0,1276742.0,5109024.0,1.05,t187ap06_L_basi,,,2488960189.0,2207968500.0,280991689.0,42.98,t187ap07_L_basi,0.16368105257031182,6523440.0,2488960189.0,0.0026209499166882817,0.018182117834808987,0.002052674053437823,7.857771551385635,,0.8562268412509051,0.5608181298071075,,,,27.224453786004936
5880.TW,5880,115.0,1.0,2026-06-04,合庫金,9166334.0,,,,,5589587.0,0.36,t187ap06_L_fh,,,5429875285.0,5139559219.0,290316066.0,18.03,t187ap07_L_fh,,,5429875285.0,,0.0192534539235593,0.0010294135144210776,17.70332344955377,,,0.6097952572969739,,,,9.166065261950905
5906.TW,5906,115.0,1.0,2026-06-04,台南-KY,430263.0,240455.0,12546.0,5632.0,2949.0,3832.0,0.11,t187ap06_L_ci,923515.0,999766.0,1918033.0,1259254.0,658779.0,16.31,t187ap07_L_ci,0.4,7527.599999999999,918267.0,0.008197615726145009,0.005816821726254176,0.001997880119893662,1.9114968752798738,0.558855862577075,0.02915890978308616,0.008906180638353751,,,,29.97131343847355
5907.TW,5907,115.0,1.0,2026-06-04,大洋-KY,725245.0,613848.0,-5974.0,-185455.0,11780.0,-197235.0,-1.01,t187ap06_L_ci,1583656.0,6495362.0,20447643.0,16665738.0,3781905.0,19.34,t187ap07_L_ci,0.0,-5974.0,13952281.0,-0.0004281737158246741,-0.05215228833088086,-0.009645855025931351,4.406704557623737,0.8464008714296548,-0.008237216388944426,-0.27195637336348405,,,,16.666666666666664
6005.TW,6005,115.0,1.0,2026-06-04,群益證,7131080.0,,,3326543.0,224421.0,2908675.0,1.34,t187ap06_L_bd,367374710.0,331735961.0,393239775.0,340347500.0,52892275.0,22.13,t187ap07_L_bd,0.0674637303651268,,61503814.0,,0.05499243509567323,0.007396695819999389,6.434729835311489,,,0.4078870241253779,,,,31.132065534307614
6024.TW,6024,115.0,1.0,2026-06-04,群益期,683774.0,,,528439.0,90392.0,441039.0,1.76,t187ap06_L_bd,83604913.0,73607565.0,84532833.0,73635548.0,10897285.0,43.6,t187ap07_L_bd,0.1710547480409281,,10925268.0,,0.04047237454099806,0.005217369208482579,6.757237972577573,,,0.6450069759891426,,,,22.6605662903965
6108.TW,6108,115.0,1.0,2026-06-04,競國,1005533.0,-58176.0,-188023.0,-163927.0,2837.0,-166764.0,-1.08,t187ap06_L_ci,5952056.0,4035658.0,7430512.0,4257488.0,3173024.0,20.54,t187ap07_L_ci,0.0,-188023.0,3394854.0,-0.055384708738579036,-0.05255680385651038,-0.022443137162015216,1.3417761731395665,-0.05785588339716349,-0.18698839322031202,-0.16584637202359345,,,,10.235949548521193
6112.TW,6112,115.0,1.0,2026-06-04,邁達特,6018223.0,834764.0,167785.0,90440.0,48570.0,32807.0,0.17,t187ap06_L_ci,11930415.0,9613507.0,15361762.0,10271180.0,5090582.0,21.35,t187ap07_L_ci,0.4,100671.0,5748255.0,0.017513314910351054,0.006444646211376224,0.0021356274104494003,2.017682850408853,0.13870605991170484,0.027879492002871945,0.005451276896851446,,,,18.462723257348564
6115.TW,6115,115.0,1.0,2026-06-04,鎰勝,1862840.0,272626.0,166346.0,179890.0,48588.0,133545.0,0.71,t187ap06_L_ci,6448030.0,2468199.0,8581513.0,2962999.0,5618514.0,29.65,t187ap07_L_ci,0.2700983934626716,121416.21264105843,6113314.0,0.019860948192920964,0.023768740275453615,0.015561941116910269,0.5273634630081904,0.14634965965944471,0.08929698739558953,0.07168892658521397,,,,45.7594416860442
6116.TW,6116,115.0,1.0,2026-06-04,彩晶,3015410.0,-26750.0,-330539.0,-174085.0,8700.0,-182785.0,-0.06,t187ap06_L_ci,9705510.0,5569095.0,42547023.0,8791208.0,33755815.0,11.81,t187ap07_L_ci,0.0,-330539.0,36977928.0,-0.008938818854317635,-0.005414918881383845,-0.004296070256196303,0.260435364988225,-0.008871098789219376,-0.10961660271737508,-0.06061696419392388,,,,16.666666666666664
6117.TW,6117,115.0,1.0,2026-06-04,迎廣,839415.0,315266.0,141916.0,169077.0,46125.0,122988.0,1.33,t187ap06_L_ci,2240482.0,1582614.0,6299921.0,3936677.0,2363244.0,25.49,t187ap07_L_ci,0.27280469845100164,103200.64841462765,4717307.0,0.02187702611142918,0.05204202359130077,0.01952214956346278,1.665793714064227,0.3755782300768988,0.16906536099545516,0.14651632386840835,,,,65.9641168133178
6120.TW,6120,115.0,1.0,2026-06-04,達運,4526331.0,161445.0,-101665.0,-49824.0,41854.0,-91678.0,-0.15,t187ap06_L_ci,10914710.0,5566605.0,16899413.0,7961602.0,8937811.0,14.92,t187ap07_L_ci,0.0,-101665.0,11332808.0,-0.008970857002077509,-0.010257321395585564,-0.005424922155580197,0.8907776188151663,0.035667961534408335,-0.022460796614299748,-0.02025437379634852,,,,13.01989124188169
6128.TW,6128,115.0,1.0,2026-06-04,上福,1340026.0,534990.0,64286.0,47103.0,11058.0,36045.0,0.28,t187ap06_L_ci,3414893.0,3224228.0,6516971.0,3735621.0,2781350.0,21.8,t187ap07_L_ci,0.23476211706260747,49194.08254251321,3292743.0,0.014940152493684813,0.012959534039225555,0.005530943746719143,1.3430963381091916,0.39923852223762823,0.047973696032763545,0.026898731815651337,,,,39.06512385182886
6133.TW,6133,115.0,1.0,2026-06-04,金橋,324191.0,77708.0,27678.0,22995.0,8071.0,14924.0,0.13,t187ap06_L_ci,1167334.0,805832.0,2434869.0,834956.0,1599913.0,13.67,t187ap07_L_ci,0.35098934550989347,17963.316894977168,1629037.0,0.01102695451053424,0.009328007210392066,0.006129282519922017,0.521875877000812,0.23969820260278663,0.08537559648478829,0.046034590719668346,,,,37.94570999090034
6136.TW,6136,115.0,1.0,2026-06-04,富爾特,171722.0,51677.0,-8398.0,-7084.0,312.0,-3345.0,-0.03,t187ap06_L_ci,770246.0,319306.0,4455250.0,426683.0,4028567.0,34.1,t187ap07_L_ci,0.0,-8398.0,4135944.0,-0.0020304917087852255,-0.0008303200616993586,-0.0007507996184276976,0.10591433628880939,0.3009340678538568,-0.04890462491701704,-0.019479158174258396,,,,26.234955612088417
6139.TW,6139,115.0,1.0,2026-06-04,亞翔,20346268.0,3810888.0,3500691.0,3755759.0,771489.0,2227075.0,9.45,t187ap06_L_ci,80079673.0,54933867.0,86440236.0,56432727.0,30007509.0,92.94,t187ap07_L_ci,0.2054149374334189,2781596.7772612674,31506369.0,0.08828680884367435,0.07421725675396781,0.025764332711909765,1.8806201807687535,0.18730157294694044,0.1720556811696376,0.10945864863276154,,,,71.5883127982306
6141.TW,6141,115.0,1.0,2026-06-04,柏承,492434.0,34293.0,-63612.0,-77804.0,15064.0,-65599.0,-0.58,t187ap06_L_ci,1350221.0,3615846.0,5252579.0,4716598.0,535981.0,5.23,t187ap07_L_ci,0.0,-63612.0,1636733.0,-0.038865227254536935,-0.12239053250021922,-0.0124889125894156,8.799935072325326,0.06963978929155988,-0.12917873258142207,-0.13321379108672432,,,,0.0
6142.TW,6142,115.0,1.0,2026-06-04,友勁,430546.0,27910.0,-51151.0,-58905.0,0.0,-58905.0,-0.18,t187ap06_L_ci,1856979.0,655439.0,3907015.0,1072758.0,2834257.0,8.57,t187ap07_L_ci,-0.0,-51151.0,3251576.0,-0.015731140837550776,-0.020783224668757986,-0.015076727373711133,0.37849708053997927,0.06482466449577978,-0.11880495928425766,-0.13681464930576523,,,,16.18211678679025
6152.TW,6152,115.0,1.0,2026-06-04,百一,331599.0,67905.0,-74688.0,-37067.0,0.0,-37057.0,-0.22,t187ap06_L_ci,2369207.0,1662086.0,2991955.0,1740955.0,1251000.0,7.36,t187ap07_L_ci,-0.0,-74688.0,1329869.0,-0.056161922715696054,-0.029621902478017586,-0.01238554724252203,1.391650679456435,0.2047804727999783,-0.22523590240018818,-0.11175244798687571,,,,14.917628549386052
6153.TW,6153,115.0,1.0,2026-06-04,嘉聯益,1180166.0,-102687.0,-360714.0,-355056.0,864.0,-355920.0,-0.56,t187ap06_L_ci,4873823.0,3351720.0,15425541.0,6914052.0,8511489.0,13.38,t187ap07_L_ci,0.0,-360714.0,12073821.0,-0.02987571208816165,-0.041816420135184336,-0.02307342089330935,0.812319912532343,-0.08701064087594457,-0.3056468327337002,-0.3015846923229444,,,,13.504198070788007
6155.TW,6155,115.0,1.0,2026-06-04,鈞寶,163900.0,43890.0,11817.0,20282.0,4431.0,15851.0,0.18,t187ap06_L_ci,1035882.0,521854.0,2140403.0,534371.0,1606032.0,18.25,t187ap07_L_ci,0.21846957893698846,9235.344985701608,1618549.0,0.00570594092962376,0.009869666357830978,0.007405614737037838,0.3327274923538261,0.2677852348993289,0.07209884075655888,0.09671140939597316,,,,37.82627122411313
6164.TW,6164,115.0,1.0,2026-06-04,華興,183889.0,55679.0,-4775.0,5477.0,1454.0,4004.0,0.05,t187ap06_L_ci,873770.0,489194.0,1500360.0,554408.0,945952.0,11.71,t187ap07_L_ci,0.26547379952528755,-3507.3626072667516,1011166.0,-0.0034686318638747263,0.0042327729102533745,0.0026686928470500415,0.5860847062007375,0.30278591976681585,-0.025966751681721037,0.021774004970389747,,,,26.92161888685342
6165.TW,6165,115.0,1.0,2026-06-04,浪凡,846893.0,253272.0,99050.0,102509.0,21506.0,80227.0,1.09,t187ap06_L_ci,1574926.0,1494405.0,3353487.0,2068820.0,1284667.0,16.74,t187ap07_L_ci,0.20979621301544255,78269.68510082042,1859082.0,0.04210125486709054,0.062449646484264015,0.023923456390318495,1.6103939775832958,0.2990602118567517,0.11695692371999769,0.09473097545970979,,,,70.00218438764489
6166.TW,6166,115.0,1.0,2026-06-04,凌華,3443841.0,1293055.0,417400.0,440128.0,100613.0,342530.0,1.57,t187ap06_L_ci,9685113.0,6814747.0,14840413.0,9041778.0,5798635.0,26.56,t187ap07_L_ci,0.22859940744510687,321982.6073324124,8025666.0,0.04011911376979959,0.0590707985586263,0.023080894042504074,1.5592942132070737,0.3754688442352594,0.1212018789485345,0.09946161858227485,,,,73.17715590132597
6168.TW,6168,115.0,1.0,2026-06-04,宏齊,502953.0,119534.0,-11310.0,9301.0,2206.0,4900.0,0.02,t187ap06_L_ci,2152808.0,496712.0,3778323.0,554367.0,3223956.0,14.94,t187ap07_L_ci,0.23717879797871197,-8627.507794860767,3281611.0,-0.002629046463721863,0.001519871859293365,0.0012968716544350496,0.17195240877977244,0.2376643543233662,-0.022487190652009232,0.009742461025185256,,,,24.259236333786518
6176.TW,6176,115.0,1.0,2026-06-04,瑞儀,12046097.0,2697056.0,1439142.0,1549588.0,497467.0,1052121.0,2.29,t187ap06_L_ci,54051268.0,32576172.0,72179459.0,36060712.0,36118747.0,78.48,t187ap07_L_ci,0.32103178393224524,977131.6764081809,39603287.0,0.024672994350397756,0.029129498872150796,0.014576460042461666,0.9983932166860605,0.2238945942407736,0.11946956761181651,0.08734123592064716,,,,51.912578427953704
6177.TW,6177,115.0,1.0,2026-06-04,達麗,4844225.0,2424809.0,2089752.0,2073933.0,400120.0,1667275.0,3.53,t187ap06_L_ci,41652029.0,29793350.0,46628913.0,33629226.0,12999687.0,26.92,t187ap07_L_ci,0.19292812255747896,1686580.0700292634,16835563.0,0.1001796061129208,0.12825501106295867,0.0357562484890008,2.586925823675601,0.5005566421873467,0.4313903668801511,0.34417786126779826,,,,85.8831739279284
6183.TW,6183,115.0,1.0,2026-06-04,關貿,663941.0,299863.0,193194.0,199461.0,39323.0,160138.0,1.07,t187ap06_L_ci,2919021.0,1409346.0,4616371.0,1618254.0,2998117.0,19.99,t187ap07_L_ci,0.19714630930357313,155106.51592040548,3207025.0,0.04836461079050069,0.05341285880437621,0.034689153016514485,0.5397567873435226,0.4516410343690177,0.29098067448764275,0.2411931180632014,,,,92.98103208212454
6184.TW,6184,115.0,1.0,2026-06-04,大豐電,550296.0,298379.0,176722.0,177502.0,39427.0,108824.0,0.71,t187ap06_L_ci,3575167.0,3182053.0,9013632.0,3287077.0,5726555.0,30.24,t187ap07_L_ci,0.22212144088517313,137468.25472389042,5831579.0,0.02357307595831085,0.019003397330506735,0.01207326857808262,0.5740060123407529,0.5422154622239668,0.3211398956198119,0.19775538982656607,,,,68.797132387514
6189.TW,6189,115.0,1.0,2026-06-04,豐藝,7391885.0,677085.0,340237.0,371536.0,73903.0,263910.0,1.0,t187ap06_L_ci,15205193.0,9019856.0,16530340.0,9498582.0,7031758.0,24.59,t187ap07_L_ci,0.1989120838895827,272559.74931366,7510484.0,0.03629057052963032,0.037531155082413246,0.015965188858789354,1.350811845345076,0.09159842178280642,0.046028448765098484,0.03570266582881092,,,,44.39982640866627
6191.TW,6191,115.0,1.0,2026-06-04,精成科,9340071.0,1538182.0,766499.0,1184180.0,385652.0,795802.0,1.59,t187ap06_L_ci,32786061.0,24060815.0,62089575.0,34240746.0,27848829.0,55.46,t187ap07_L_ci,0.32567008393994157,516873.2063301187,38028760.0,0.013591639757123785,0.028575779613570107,0.012816998666845441,1.2295219307066736,0.1646863284015721,0.08206565025041031,0.08520299256825778,,,,38.49302325757567
6192.TW,6192,115.0,1.0,2026-06-04,巨路,1797045.0,611403.0,307348.0,336938.0,84458.0,252772.0,2.63,t187ap06_L_ci,10823772.0,5061374.0,12643289.0,5381835.0,7261454.0,75.51,t187ap07_L_ci,0.25066332678415615,230307.1278395432,7581915.0,0.0303758519898394,0.034810108278589935,0.019992582626245432,0.7411511523725138,0.340226872448937,0.17102966258496588,0.1406598054027584,,,,70.38281553580866
6196.TW,6196,115.0,1.0,2026-06-04,帆宣,14308544.0,1941121.0,1179768.0,1386251.0,277186.0,1112712.0,5.08,t187ap06_L_ci,46337341.0,36023511.0,57381180.0,39725563.0,17655617.0,79.29,t187ap07_L_ci,0.1999536880406218,943869.0373676916,21357669.0,0.04419344814116614,0.06302311609953931,0.01939158448815448,2.2500240574996613,0.13566167179553698,0.08245199511564559,0.07776556440683273,,,,52.6798331284459
6197.TW,6197,115.0,1.0,2026-06-04,佳必琪,2025886.0,724668.0,458448.0,506606.0,96522.0,391675.0,3.21,t187ap06_L_ci,6657237.0,3109326.0,9069219.0,4243979.0,4825240.0,37.39,t187ap07_L_ci,0.19052676044105282,371101.38772932027,5959893.0,0.06226645138248627,0.08117212822574628,0.04318729098944463,0.8795373908862565,0.3577042340980687,0.22629506299959623,0.19333516298547895,,,,92.02757222671245
6201.TW,6201,115.0,1.0,2026-06-04,亞弘電,697897.0,163805.0,72724.0,71883.0,14380.0,57503.0,0.64,t187ap06_L_ci,2848559.0,981971.0,3701498.0,1091106.0,2610392.0,29.26,t187ap07_L_ci,0.2000472990832325,58175.760221471,2719527.0,0.02139186712302213,0.022028492272424986,0.015535061750674997,0.41798549796352424,0.23471228562380983,0.10420448862797806,0.08239468001725182,,,,52.28308083050474
6202.TW,6202,115.0,1.0,2026-06-04,盛群,825585.0,324375.0,55209.0,86457.0,15086.0,68431.0,0.3,t187ap06_L_ci,4419323.0,1032349.0,5479665.0,1377619.0,4102046.0,17.51,t187ap07_L_ci,0.17449136564997628,45575.506193830464,4447316.0,0.010247867746260995,0.016682162998659694,0.012488172178408717,0.33583704327060204,0.39290321408455825,0.0668725812605607,0.08288789161624788,,,,49.4165452213139
6205.TW,6205,115.0,1.0,2026-06-04,詮欣,292528.0,115033.0,26453.0,39729.0,8492.0,31016.0,0.38,t187ap06_L_ci,2127947.0,443335.0,3773636.0,1225584.0,2548052.0,31.43,t187ap07_L_ci,0.2137481436733872,20798.720355407888,3330301.0,0.006245297453716012,0.012172436041336675,0.008219128712997226,0.48098861404712306,0.3932375704206093,0.09042895039107368,0.10602745720067823,,,,45.73866000553848
6206.TW,6206,115.0,1.0,2026-06-04,飛捷,1510237.0,689057.0,424206.0,442845.0,88742.0,359024.0,2.51,t187ap06_L_ci,5482164.0,1306580.0,6928875.0,1318597.0,5610278.0,38.79,t187ap07_L_ci,0.20039065587282232,339199.0814348135,5622295.0,0.06033107146366626,0.06399397676906564,0.05181562663491548,0.23503238163955512,0.4562575277919956,0.2808870395838534,0.23772692630361988,,,,96.66541182688867
6209.TW,6209,115.0,1.0,2026-06-04,今國光,1158467.0,358262.0,185538.0,185592.0,41530.0,144062.0,0.81,t187ap06_L_ci,2748435.0,1264771.0,5147431.0,1713919.0,3433512.0,19.57,t187ap07_L_ci,0.22377042113884218,144020.0836027415,3882660.0,0.03709314840927135,0.04195762239945572,0.027987164859519242,0.49917373231839585,0.3092552485310328,0.1601582090814844,0.12435572182893427,,,,78.12442153858211
6213.TW,6213,115.0,1.0,2026-06-04,聯茂,9143071.0,1044251.0,424199.0,483404.0,168881.0,314523.0,0.87,t187ap06_L_ci,27657471.0,15422932.0,39926715.0,18831086.0,21095629.0,58.02,t187ap07_L_ci,0.34935788698479947,276001.733698935,24503783.0,0.011263637688063717,0.01490939189345812,0.007877507578572392,0.8926534496790781,0.11421228162835004,0.04639568040103812,0.034400148484026866,,,,28.304830616601894
6214.TW,6214,115.0,1.0,2026-06-04,精誠,11968686.0,2441124.0,591731.0,895921.0,121622.0,718327.0,2.64,t187ap06_L_ci,28637858.0,16986250.0,37839475.0,17932964.0,19906511.0,69.84,t187ap07_L_ci,0.13575080838600725,511403.0384029395,20853225.0,0.02452393039460033,0.036085027657533755,0.018983535051688746,0.9008592213874144,0.20395923161489907,0.04943993016443075,0.060017198212067725,,,,48.91644497606948
6215.TW,6215,115.0,1.0,2026-06-04,和椿,773101.0,231276.0,108781.0,117155.0,22851.0,94304.0,1.14,t187ap06_L_ci,1916780.0,922645.0,2645862.0,1023605.0,1622257.0,19.59,t187ap07_L_ci,0.19504929367077803,87563.34278519909,1723217.0,0.05081388054156794,0.058131356499001086,0.03564207052370834,0.6309758564765016,0.2991536681494397,0.1407073590643396,0.12198147460681075,,,,80.72775375606605
6216.TW,6216,115.0,1.0,2026-06-04,居易,136879.0,57596.0,-19919.0,-4859.0,6836.0,-11695.0,-0.12,t187ap06_L_ci,1659038.0,235473.0,1875502.0,236991.0,1638511.0,16.9,t187ap07_L_ci,0.0,-19919.0,1640029.0,-0.012145516939029736,-0.007137577959501035,-0.006235663838268368,0.1446380280632843,0.4207803972851935,-0.14552268792144887,-0.08544042548528262,,,,31.941923680247307
6224.TW,6224,115.0,1.0,2026-06-04,聚鼎,713234.0,230515.0,42553.0,67484.0,17642.0,53918.0,0.64,t187ap06_L_ci,2519578.0,1589974.0,4008179.0,1826099.0,2182080.0,25.67,t187ap07_L_ci,0.26142493035386166,31428.584938652126,2418205.0,0.012996658653278826,0.02470945153248277,0.013451994035196532,0.836861618272474,0.32319687507886613,0.059662046397115115,0.07559650829881918,,,,45.68994724730658
6225.TW,6225,115.0,1.0,2026-06-04,天瀚,6077.0,806.0,-9048.0,-3081.0,0.0,-3081.0,-0.11,t187ap06_L_ci,98414.0,17953.0,120780.0,37244.0,83536.0,3.0,t187ap07_L_ci,-0.0,-9048.0,102827.0,-0.08799245334396608,-0.03688230224095001,-0.025509190263288625,0.44584370810189616,0.1326312325160441,,-0.5069935823597169,,,,20.78431809434191
6226.TW,6226,115.0,1.0,2026-06-04,光鼎,151704.0,45743.0,-9659.0,463.0,-693.0,1156.0,0.01,t187ap06_L_ci,814188.0,658137.0,2035834.0,834003.0,1201831.0,10.42,t187ap07_L_ci,0.0,-9659.0,1377697.0,-0.007010975562841466,0.0009618656866065196,0.0005678262569541524,0.6939436576357242,0.3015279755312978,-0.06367004166007488,0.007620102304487687,,,,24.347333673352665
6230.TW,6230,115.0,1.0,2026-06-04,尼得科超眾,2221271.0,395864.0,16563.0,-81541.0,-3109.0,-78432.0,-0.91,t187ap06_L_ci,8112805.0,3739838.0,10366930.0,4575345.0,5791585.0,67.08,t187ap07_L_ci,0.03812805827743099,15931.48497075091,6627092.0,0.0024039933308230683,-0.013542406785016538,-0.007565595600626222,0.7899987654502179,0.17821508496712019,0.007456541772705807,-0.035309514237569395,,,,18.36817467273974
6235.TW,6235,115.0,1.0,2026-06-04,華孚,1642000.0,401090.0,107878.0,79269.0,18623.0,60646.0,0.3,t187ap06_L_ci,4823255.0,3718899.0,10741232.0,5775598.0,4965634.0,24.84,t187ap07_L_ci,0.2349342113562679,82533.76714730854,7022333.0,0.01175304092632869,0.012213143377059203,0.005646093483503568,1.1631139145575369,0.24426918392204627,0.06569914738124238,0.036934226552984166,,,,33.01839052914108
6239.TW,6239,115.0,1.0,2026-06-04,力成,21314167.0,4143918.0,2760690.0,3157108.0,770277.0,1844043.0,2.5,t187ap06_L_ci,47281423.0,24510579.0,126980482.0,53170570.0,73809912.0,79.0,t187ap07_L_ci,0.24398183400757908,2087131.7906736163,102469903.0,0.02036824208444519,0.024983676989074312,0.014522255475451731,0.7203716758258701,0.19442082817498801,0.1295237106850106,0.08651724461012246,,,,50.46871396446042
6243.TW,6243,115.0,1.0,2026-06-04,迅杰,90026.0,53797.0,-16222.0,-1659.0,-162.0,-1497.0,-0.03,t187ap06_L_ci,918796.0,84467.0,1150484.0,381040.0,769444.0,17.0,t187ap07_L_ci,0.09764918625678119,-14637.934900542496,1066017.0,-0.013731427266678201,-0.001945560690576572,-0.0013011914985345298,0.49521472647782033,0.5975718125874747,-0.18019238886543887,-0.01662852953591185,,,,32.12830415754432
6257.TW,6257,115.0,1.0,2026-06-04,矽格,5293776.0,1675935.0,1184017.0,1379715.0,258007.0,1005655.0,2.1,t187ap06_L_ci,19127174.0,10312177.0,43878954.0,19347117.0,24531837.0,45.17,t187ap07_L_ci,0.18700021381227283,962605.5678426342,33566777.0,0.028677330797729973,0.04099387257464657,0.022918846242323827,0.7886534139290099,0.31658593034537164,0.22366208921571296,0.18996931490867766,,,,73.85254027469018
6269.TW,6269,115.0,1.0,2026-06-04,台郡,5467013.0,-75600.0,-999753.0,-981765.0,-164328.0,-829726.0,-2.6,t187ap06_L_ci,17426263.0,6996989.0,34912338.0,12380381.0,22531957.0,65.3,t187ap07_L_ci,0.1673801775373944,-832414.1653664573,27915349.0,-0.029819228316524265,-0.036824408993857034,-0.023765982100654504,0.549458753183312,-0.013828392213444526,-0.1828700608540715,-0.15176953118640837,,,,15.126797819856098
6271.TW,6271,115.0,1.0,2026-06-04,同欣電,2819237.0,788543.0,393499.0,465740.0,71043.0,394293.0,1.89,t187ap06_L_ci,11855565.0,4582832.0,34771625.0,8286661.0,26484964.0,126.43,t187ap07_L_ci,0.15253789668055137,333475.4901940997,30188793.0,0.011046333988712293,0.014887428202658686,0.011339504552922102,0.3128817165845496,0.2797008552313977,0.13957641730723597,0.1398580537925687,,,,50.22013542729189
6272.TW,6272,115.0,1.0,2026-06-04,驊陞,704351.0,147954.0,17567.0,11721.0,906.0,10397.0,0.13,t187ap06_L_ci,2203667.0,1249665.0,4130413.0,2115816.0,2014597.0,22.6,t187ap07_L_ci,0.07729715894548246,16209.12080880471,2880748.0,0.005626705567027977,0.00516083365556486,0.0025171816958739963,1.0502428029030124,0.21005720159409158,0.024940690082075556,0.014761106323409778,,,,22.55189728776572
6277.TW,6277,115.0,1.0,2026-06-04,宏正,1293181.0,778857.0,186537.0,183859.0,52118.0,128893.0,1.08,t187ap06_L_ci,3416718.0,1638244.0,7019344.0,2304220.0,4715124.0,38.93,t187ap07_L_ci,0.2834672221648111,133659.8747790426,5381100.0,0.02483876433796856,0.027336078542154987,0.01836254214069007,0.48868704195266127,0.6022799592632431,0.14424662904883384,0.09967127571469114,,,,69.91882981513928
6278.TW,6278,115.0,1.0,2026-06-04,台表科,12555084.0,1419454.0,723987.0,799040.0,170919.0,627376.0,2.17,t187ap06_L_ci,37797116.0,26839243.0,53112334.0,30850052.0,22262282.0,76.96,t187ap07_L_ci,0.2139054365238286,569122.2447274228,26273091.0,0.021661792467716223,0.028181118180067972,0.011812246850232565,1.3857542546626622,0.11305810458934405,0.05766484716470236,0.04996987674475137,,,,35.53295277263067
